"id","vod_title","tv_title","label","fn","n","part_id"
"bb6b297d1e5f2ab1812bba7431b5860a","明かされるゲーム・オブ・スローンズ最終章の裏側","ロード・オブ・ザ・リング二つの塔",1,"0.3-0.4-dup",97954,2
"bb7023da5d5a3f215dc679033c0a0fe3","オフショアレボリューションNEXT茨城県日立のヒラメ","アクセレーション",1,"0.3-0.4-dup",97954,3
"bb70d6a5ae4a580cd25e6febc90ddac2","サスペリアHDリマスター版","駅馬車HDリマスター版",1,"0.6-0.7-dup",1887,3
"bb73ff42fffbc34f605fd6fb7b6a599e","沈黙の執行人","沈黙の銃弾",1,"0.5-0.6-dup",5481,2
"bb7468e7ca78c5701c6aa59183edb26e","アバローのプリンセスエレナ","リアルプリンセス",1,"0.5-0.6-dup",5481,1
"bb74a8f8ac9641e7f9fa60ca8adb4e27","DzSALTND千葉県外房東京湾アジング","SALTDreamer沖縄県沖縄本島ジギングゲーム",1,"0.4-0.5-dup",17407,2
"bb79de00488a46f6807f5a68acc43936","ホモ・サピエンスの涙","モンスター・ホテル",1,"0.3-0.4-dup",97954,2
"bb817687292c7ac919f1465d16200e76","ジェシカおばさんの事件簿","おかあさんの木",1,"0.4-0.5-dup",17407,2
"bb82f54928a8286f9b50dcef1a8cbd83","Ohエド釣り日記新しいフカセスタイルで楽しむ夏の海釣り公園","Ohエド釣り日記新潟県直江津の防波堤",3,"0.4-0.5-dup",17407,1
"bb842a7282c758484272308405487e42","霧の中の少女","真珠の耳飾りの少女",1,"0.5-0.6-dup",5481,2
"bb89f7d0986e351fcfa5149119bc372a","マイケル・ジャクソンリメンバー・ザ・キング","リメンバー・ミー",1,"0.4-0.5-dup",17407,3
"bb8ccf1054eb945251eeb916891df0c5","インディ・ジョーンズ魔宮の伝説","ライオン・ガード",1,"0.3-0.4-dup",97954,3
"bb8e416010cc97779be19101eb6b5ee8","藤森哲也の入門講座第回","豊島将之の将棋講座第回",1,"0.4-0.5-dup",17407,3
"bb8eb621ffe5981c7b6c6c4c7eaf5a0f","少女革命ウテナ","少女革命ウテナアドゥレセンス黙示録",2,"0.5-0.6-dup",5481,2
"bb909ff427bf08dfb6345b26625f0c33","ライオン・ガード","ウエスタン・スターズ",1,"0.3-0.4-dup",97954,3
"bb96685e4633b7c72382105733f0155d","天気の子","天使の涙",1,"0.5-0.6-dup",5481,2
"bb994346d6d0bf8d82aa22126db6f87c","チャイニーズ・ゴースト・ストーリー","フローズン・ストーム",1,"0.4-0.5-dup",17407,1
"bb99fc9846c73417e54af602054f37f7","ワンダーウーマン","ダーウィンズゲーム",1,"0.4-0.5-dup",17407,3
"bb9cebe0de55408c3e4d03ba485d744b","インセプション","マリリンとアインシュタイン",1,"0.4-0.5-dup",17407,1
"bba381d2893f28dc613e5dd490bae606","ヘイトフル・エイト","インフェルノ",1,"0.4-0.5-dup",17407,1
"bba9e613d547e5f6c596a094a8a68962","シャイニング","バニシング",1,"0.5-0.6-dup",5481,1
"bbacd28d05e36c1978c617843cefdaa5","天才刑事・野呂盆六","天才刑事・野呂盆六ファイナル",2,"0.7-0.8-dup",750,2
"bbacd409dc6f93d01f8dfcd4b16f3ac5","劇場版ポケットモンスターセレビィ時を超えた遭遇","モンスターズ新種襲来",1,"0.3-0.4-dup",97954,3
"bbb1ff43de120b88a664634c78ffeb45","キャッツ","キツツキと雨",1,"0.4-0.5-dup",17407,3
"bbb62d31805067e3a92a55afc5caa57c","プライベート・レッスン","仮面ライダー電王",1,"0.3-0.4-dup",97954,3
"bbb886fd4e5fd84054ded22c25e3d094","阿修羅のごとく","修羅の覇道",1,"0.5-0.6-dup",5481,2
"bbc2a0bd582b89d193f2ec133d5108a6","ノー・ガンズ・ライフ","レガシー・オブ・ライズ",1,"0.4-0.5-dup",17407,1
"bbc81481585b195942283b1df3843868","フローズン・ストーム","愛しのローズマリー",1,"0.4-0.5-dup",17407,3
"bbcf37d404eb1cb2bcc17bd83dc19a87","Stillgether","Mother",1,"0.4-0.5-dup",17407,2
"bbd0fcec99814c4054fa1240b0cd6633","アウルハウス","バック・アロウ",1,"0.3-0.4-dup",97954,2
"bbd2fe816082ea1c68ac18a81ba33bd9","トレインスポッティング","トランスポーターイグニション",1,"0.4-0.5-dup",17407,2
"bbd39fee277d123f089b8d3b3499d31b","仲邑菫初段特別対局","囲碁特別対局",1,"0.5-0.6-dup",5481,2
"bbd4b4e1d54cbc02116db810f7960a5f","プロデューサー","デュエル・マスターズキング",1,"0.3-0.4-dup",97954,1
"bbd5317c81afb20bfedc091c9aaf0cad","日本極道戦争第五章","極道の紋章第十五章",1,"0.5-0.6-dup",5481,3
"bbdd88ffca991e21b506a0a8b76eeec9","プライベート・ウォー","フライト・ゲーム",1,"0.5-0.6-dup",5481,3
"bbdfddecd6c1d89231f96539a50e0dff","アンフレンデッドダークウェブ","アンダーウォーター",1,"0.4-0.5-dup",17407,3
"bbe0992cff90613afae8f219cbe789b3","第期銀河佐藤天彦の素顔","将棋第期銀河久保利明の素顔",1,"0.5-0.6-dup",5481,3
"bbe5ff7e7a3701330b5f9a016e94e056","名探偵ポワロ","名探偵ポワロイタリア貴族殺害事件",2,"0.5-0.6-dup",5481,3
"bbe90195f2bae6db861b0e3e235fd724","followmyF福岡のメジャーリバー・遠賀川を歩く","followmyF愛媛の人気リザーバー・野村ダムを歩く",3,"0.6-0.7-dup",1887,1
"bbed0d6f842ce8247e01258ca17a2caa","リチャード・ジュエル","オール・ユー・ニード・イズ・キル",1,"0.3-0.4-dup",97954,3
"bbf0edbe50631ffd52e0862404b55627","SALTX山口県見島スローピッチジャークジギング","DzSALTND鹿児島県川内沖スロージギング",1,"0.5-0.6-dup",5481,2
"bbf5269905241899027b772550b3b331","新網走番外地","新網走番外地流人岬の血斗",2,"0.6-0.7-dup",1887,1
"bbf86dbee42048cc0cbcc9dcca86c689","ライフ","ワイルドライフ",1,"0.6-0.7-dup",1887,3
"bc0309c21650e9fd498e152192626b6a","夜の銀河戦セレクション第期銀河戦","将棋銀河戦セレクション橋本崇載特集第期銀河戦",2,"0.7-0.8-dup",750,2
"bc096f8a02d38dba2ef3c5e01ba56123","トゥームレイダー","家族ゲーム",1,"0.3-0.4-dup",97954,3
"bc0a546440b9aec94200d5a8a23c979f","バイオハザード","アオハライド",1,"0.4-0.5-dup",17407,3
"bc13d76dbd7695d0a7e854a0cfedb902","THEISLANDシーズンEp挑戦の舞台裏","THEINFORMER三秒間の死角",1,"0.3-0.4-dup",97954,3
"bc14dd8792f17b1cd83c79a72367a6bf","カンニング・モンキー天中拳","バーニング・オーシャン",1,"0.4-0.5-dup",17407,3
"bc1594ba7558318bbd55bef6f484dfd7","オルタンシア・サーガ","ルパン三世ワルサーP",1,"0.4-0.5-dup",17407,3
"bc17ac59a25cb237140889cacd498a76","新・極道の紋章","極道の紋章第七章",2,"0.6-0.7-dup",1887,1
"bc196774029123a307022f941c32a691","ランボー","アバランチ",1,"0.4-0.5-dup",17407,3
"bc199216ca38d280b4ff1e965bdffef6","トレジャー・オブ・ムージン天空城の秘宝","グレース・オブ・ゴッド告発の時",1,"0.4-0.5-dup",17407,1
"bc1b67948d7eaa26ca170e73b0e1f237","ディア・ハンター","グラディエーター",1,"0.5-0.6-dup",5481,2
"bc1cd42416b27e960990a29af2a0c6b5","江戸川乱歩シリーズ白い人魚の美女","江戸川乱歩シリーズ妖精の美女",3,"0.8-0.9-dup",510,1
"bc1e11fa434354bc5e984322cb04be34","モンスター","ジョーズキング・オブ・モンスターズ",1,"0.4-0.5-dup",17407,3
"bc1f3d78ba6d1fbb5711c0c4bf8a7359","女流棋戦第期ユニバーサル杯女流名人位戦","囲碁夜の女流棋聖戦セレクション第二十期ドコモ杯女流棋聖戦",1,"0.4-0.5-dup",17407,3
"bc247644eb5e0c7a4eb741f82f819ed1","劇場版ポケットモンスター結晶塔の帝王エンテイ","劇場版ポケットモンスターAG七夜の願い星ジラーチ",2,"0.5-0.6-dup",5481,1
"bc24ee377f01e1baf81c86a4162e5ed1","スタートアップ","ヤッターマン",1,"0.3-0.4-dup",97954,2
"bc256d515c955bb5cf4cf3b083f92a41","スティッチ","ダイナスティシーズン",1,"0.4-0.5-dup",17407,1
"bc2e4dfd8548f74e286a3b53d1cbcd97","マダム・イン・ニューヨーク","コマンドー",1,"0.3-0.4-dup",97954,1
"bc36f36454e90032ca61fc42ca273dae","魂のゆくえ","弁護士のくず",1,"0.3-0.4-dup",97954,2
"bc37ebf1e4d5fdceb6b3cbbd70b8c2a1","ハリウッドシャロン・テートの亡霊","ウィッシュ・ルーム",1,"0.4-0.5-dup",17407,2
"bc3b640845fe9318d2b30e22432115a9","ブラックリスト","トラック野郎一番星北へ帰る",1,"0.3-0.4-dup",97954,2
"bc40b640f5046b579853409c76b8e863","フラッシュダンス","シャーク・イン・ベニス",1,"0.3-0.4-dup",97954,1
"bc4660382a2a3bd2ff86796fe1bd1db0","バックトレース","ジャックポット",1,"0.4-0.5-dup",17407,3
"bc46aa27dbb9e3afce2379835bde443f","飯塚祐紀の中級講座第回","将棋中村桃子の入門講座第回",1,"0.4-0.5-dup",17407,2
"bc47ab9cc92ce940c67c50bf46904b96","メン・オブ・ウォー","デイズ・オブ・サンダー",1,"0.5-0.6-dup",5481,1
"bc4d6ebff8adf20e4b7a37410416f625","アンディ・マック","ワイルド・マックス",1,"0.4-0.5-dup",17407,1
"bc5bd42e9753b0bbc070cc5175bef1e8","クレージーモンキー笑拳","クレージー・モンキー笑拳",3,"0.9-1.0-dup",139,1
"bc5cf821abe4187774d966928bbed612","マンマ・ローマHDレストア版","アリス・スウィート・アリスKレストア版",1,"0.4-0.5-dup",17407,3
"bc5fc8fb202f9b194cc65a10cde3fdb2","血ぬられた情事","女教師アニタただれた情事",1,"0.4-0.5-dup",17407,1
"bc67b473179ec8afa8175cb881ffe046","ワールド・ウォーZ","ウォーリアー",1,"0.4-0.5-dup",17407,3
"bc68a117d1c565ef03fa6625b13ac52c","新・ミナミの帝王得する離婚損する離婚","ミナミの帝王ZERO",2,"0.4-0.5-dup",17407,3
"bc79c928de5fb8d2dc8e134f1587a670","名探偵ポワログランド・メトロポリタンの宝石盗難事件","名探偵ポワロABC殺人事件",3,"0.4-0.5-dup",17407,1
"bc7d22cdc4906811cd99b51875e54d55","番目のキス","回目のファーストキス",1,"0.5-0.6-dup",5481,1
"bc8057042184d63798c705e13d23d084","劇場版仮面ライダービルドBeTheOne","仮面ライダー",2,"0.4-0.5-dup",17407,2
"bc82c4cfd341489840a7790c49ded94e","シュレック","ワルキューレ",1,"0.3-0.4-dup",97954,3
"bc86ac5e19f715386bfa11657ae63080","おそ松さん","お義父さんと呼ばせて",1,"0.4-0.5-dup",17407,1
"bc87e27b66c15ee9733d585176bf8780","トランスポーターザ・シリーズ","トランスポーターアンリミテッド",1,"0.6-0.7-dup",1887,1
"bc8e6d7da201cae3a2d8ba29a61daa3f","フロッグ","ドアロック",1,"0.4-0.5-dup",17407,3
"bc941b99af6a18e66b709c82fb167201","幸福の黄色いハンカチデジタルリマスター","国境は燃えているHDリマスター版",1,"0.3-0.4-dup",97954,3
"bc9807f6ce40e049d379a4e77f1638ba","トワイライト・ゾーン","プライベート・レッスン",1,"0.4-0.5-dup",17407,3
"bc9af2a37dfb65fb821d84c1aaafea29","デンジャラス・ビューティー","ジャスティス",1,"0.5-0.6-dup",5481,2
"bc9b6684223cdfb266fd8d1b333fe8b6","飯塚祐紀の中級講座第回","将棋石井健太郎の中級講座",1,"0.4-0.5-dup",17407,2
"bca22bbb5bc6b3c46984b7b0c8a2f506","エイリアンVSプレデター","エイリアンシッターギャビー・デュラン",1,"0.4-0.5-dup",17407,2
"bca2f48dfe6a81188bc84217eb9f8ba3","ワイルド・ローズ","ワイルド・ストーム",1,"0.7-0.8-dup",750,1
"bca601387195b4c972b6925861fa2f8e","劇場版ポケットモンスターDP幻影の覇者ゾロアーク","劇場版ポケットモンスター水の都の護神ラティアスとラティオス",2,"0.5-0.6-dup",5481,2
"bca71a982afc8938ae6b39c0ba6f798a","人のセックスを笑うな","蜘蛛の巣を払う女",1,"0.3-0.4-dup",97954,1
"bca7ff3ad61213712a6683728476e12a","プリティ・リーグ","ACDCダーティ・ディーズ",1,"0.3-0.4-dup",97954,1
"bcb13d4a534c3326e636364ca6d458ff","ノマドランド","マーダー・ドライブ",1,"0.4-0.5-dup",17407,3
"bcbf307d2dc269ef00c7e3210ca737c2","オール・マイ・ライフ","リード・マイ・リップス",1,"0.4-0.5-dup",17407,2
"bcce1b0810b10f90ea791f67440f9a5e","死霊館のシスター","トランスポーター",1,"0.3-0.4-dup",97954,3
"bccebd7460fde1ec8e7e5febfd5b97a9","仮面ライダージオウスピンオフRIDERTIME仮面ライダーシノビ","仮面ライダージオウスピンオフRIDERTIME仮面ライダー龍騎",2,"0.9-1.0-dup",139,1
"bcd2e800ec9290a0ad74ace27e426dac","名探偵ポワロ死人の鏡","名探偵ポワロ戦勝舞踏会事件",3,"0.5-0.6-dup",5481,1
"bcd91142dfc70f6665fbb4103d890fa3","ヤルヴィのベートーヴェン交響曲第番","ベルチャ四重奏団ベートーヴェン弦楽四重奏曲第番",1,"0.5-0.6-dup",5481,2
"bce06b15cc0e5919a38f1c88fd631021","ストレンジャー","スター・トレックイントゥ・ダークネス",1,"0.4-0.5-dup",17407,2
"bce19ba43e008aa7dbd7a4dbbeb4f404","オーバードライヴ","パール・ハーバー",1,"0.3-0.4-dup",97954,3
"bce1eb7b0fbdd0f3712a5842f32f9a2f","警視庁・捜査一課長スペシャル","遺留捜査スペシャル",1,"0.6-0.7-dup",1887,1
"bcf7f82910782e35c0aeac81bab1d117","女子高生の無駄づかい","不良女子高生",1,"0.5-0.6-dup",5481,2
"bcfc4eb397f78b945ef23dd98e2b6a91","ブリング・ミー・ホーム尋ね人","マンマ・ミーア",1,"0.3-0.4-dup",97954,3
"bcfd6847525fec6678766bb37765c8c9","銀河戦セレクション千田翔太特集第期銀河戦","将棋銀河戦セレクション橋本崇載特集第期銀河戦",1,"0.7-0.8-dup",750,1
"bcfe650cd0281f16814ef1a7ddcf4cc5","佐藤慎一の中級講座第回","金井恒太の中級講座",1,"0.5-0.6-dup",5481,3
"bcff9930a09f8fe49202391309e2a2bd","ブラインド・フューリー","ダーク・フェアリー",1,"0.4-0.5-dup",17407,3
"bd01b89d9aa1e28c2f04dce6b5cf2dcc","仮面ライダー剣","ダンサー・イン・ザ・ダーク",1,"0.3-0.4-dup",97954,2
"bd0355e2c4caff79d7b64c5bc8ebcc88","ホース・ソルジャー","ナイト・ウォッチャー",1,"0.3-0.4-dup",97954,3
"bd05e121ca7d781598d7da08c5f9a0e0","ニュー・ミュータント","ビューティフル・マインド",1,"0.3-0.4-dup",97954,3
"bd0c5d2be431404fa7f00d516fbf4004","ライオン・ガード","ジュラシック・ワールド",1,"0.4-0.5-dup",17407,1
"bd0f7f3aceedf568c92e3e5da01b5097","ザ・ロック","ザ・アウトロー",1,"0.5-0.6-dup",5481,3
"bd0fe259a8efe44591a41fc78a798312","ブルータル・ジャスティス","ジャスティス",1,"0.6-0.7-dup",1887,2
"bd10f12e886189527c52031f6f651ab9","ROOKIES","WORKING",1,"0.4-0.5-dup",17407,2
"bd1f8e8b9c1353cd249794ba2d05043a","ショッピング王ルイ","忍者コレクション",1,"0.3-0.4-dup",97954,1
"bd20693d734d97208ae50140b1d8ac11","BLUEブルー","ブルージャスミン",1,"0.4-0.5-dup",17407,2
"bd24be3eb620740ed957b4c80710811f","ブラザー☆ビート","巨乳ライター密着レポート",1,"0.4-0.5-dup",17407,2
"bd2e55f6066198b5d75aee207711cb68","ストレンジ・アフェア","スウィング・キッズ",1,"0.3-0.4-dup",97954,3
"bd324c88dfe846671811bdb2237a709f","漆黒の男たち","金の亡者たち",1,"0.5-0.6-dup",5481,2
"bd34447e85e2a69a7922bdbfac5585cc","ハクション大魔王","吾妻橋ぱちプロダクション",1,"0.4-0.5-dup",17407,1
"bd3adbdbcb54abe906dd0bf9addd8dba","幕末太陽傳","黒部の太陽",1,"0.4-0.5-dup",17407,3
"bd3bf08db7bb26a7932b8af82eaedfbf","ザ・プレデター","レッド・ハンター",1,"0.4-0.5-dup",17407,2
"bd42cba68f19673fb63c056dcc52e246","スタートアップ","スタートレックディスカバリー",1,"0.4-0.5-dup",17407,3
"bd43e35a5d904c18a8bcc0565f8e7621","スウィートヒアアフター","ウィッシュ・ルーム",1,"0.3-0.4-dup",97954,2
"bd48e9eefae161cead1221c075008201","ローレライ","仮面ライダー",1,"0.3-0.4-dup",97954,2
"bd4f7f4bf08fdca6d89946849a93f1a3","ファンシイダンス","フラッシュダンス",1,"0.6-0.7-dup",1887,3
"bd5cc2c93c5016947b87b220df309b52","スクール・デイズ","ジュールズ倶楽部第夜",1,"0.3-0.4-dup",97954,2
"bd61c5e4f389bfd3b024d2d5fb356a66","インサイド・マン","ザ・ガンマン",1,"0.4-0.5-dup",17407,2
"bd62dd815129f543f6b4a2c9585648ef","国境は燃えているHDリマスター版","総進撃HDリマスター版",1,"0.5-0.6-dup",5481,3
"bd7326c97bf3d19b11767b2e1e0c34e1","ANEMONE交響詩篇エウレカセブンハイエボリューション","交響詩篇エウレカセブンハイエボリューション",3,"0.8-0.9-dup",510,1
"bd78212144c7d30d4ba1b074d5020c32","シンクロ・ダンディーズ","サンキューボーイズ",1,"0.3-0.4-dup",97954,1
"bd78cbe66b1accbab4538d669157eb53","ザ・マスター","レザボア・ドッグス",1,"0.4-0.5-dup",17407,1
"bd7ac1a71fbd18872391dfd4dc5fefbd","小さな恋のうた","きのう何食べた",1,"0.4-0.5-dup",17407,2
"bd7bd931199163e0285b2ad24a3a8652","きょうも大漁関東沖釣り爆釣会","大漁関東沖釣り爆釣会相模湾のライトタックル五目",1,"0.5-0.6-dup",5481,1
"bd7c1114785e466bbe1c27f46b08332d","ヘラブナギャラリー深宙夏の陣・奥三河の野武士を斬る","ヘラブナギャラリー鳳来湖奥三河の秘境に眠る美ベラ",1,"0.5-0.6-dup",5481,1
"bd7c1a954479c95f9427877a21163aea","カルテット","メカニック",1,"0.4-0.5-dup",17407,1
"bd811f6fe27f2971dff29d24ce244125","トレマーズ","ラストレター",1,"0.5-0.6-dup",5481,3
"bd835008d8220bc9b77e50d36d75fa91","バルーン奇蹟の脱出飛行","バーバラと心の巨人",1,"0.3-0.4-dup",97954,3
"bd9091eb8949b51bf409f8b17cf62b57","フライングハイ","ラブ・アゲイン",1,"0.4-0.5-dup",17407,2
"bd90c6ba04b2a11d545c5ae83926649d","怒りの用心棒","ランボー怒りの脱出",1,"0.4-0.5-dup",17407,3
"bd933cfd5c35a14dd1a83737649c978b","リバー・ランズ・スルー・イット","メリー・ポピンズ",1,"0.4-0.5-dup",17407,1
"bd9cb63b84097df964dd7f1e71b6c868","第期竜王戦七番勝負第局日目","将棋第期霧島酒造杯女流王将戦三番勝負第局",1,"0.5-0.6-dup",5481,3
"bd9d06d681d0048dca0725a6e4365c27","ライフ","エージェントライアン",1,"0.3-0.4-dup",97954,3
"bda0a9959918a9d416c857fd49160981","ピンポン","ポンペイ",1,"0.5-0.6-dup",5481,3
"bda19b0da056e7118b40190629a22628","蒼穹のファフナー","回目のファースト・キス",1,"0.4-0.5-dup",17407,3
"bda21445d398130bb1bc370d87e5debc","こどものグルメ","皇室この一年",1,"0.3-0.4-dup",97954,1
"bdab6d811e7009b815ca3ed507a50620","プロデューサー","ローン・サバイバー",1,"0.5-0.6-dup",5481,2
"bdabb22cd65936f48da25a9f8d346581","ソルトギャラリー沖縄県・久米島パワースローキハダ","ソルトギャラリー京都府・丹後半島スローピッチジャーク",3,"0.5-0.6-dup",5481,1
"bdabfbc7254b1c8672ce51ebabc2c40f","ザ・ルーキーズ","Mrディーズ",1,"0.3-0.4-dup",97954,1
"bdb12fb36ec7682faa377b0175cd5fcd","伊藤真吾の中級講座第回","将棋伊藤真吾の中級講座",3,"0.8-0.9-dup",510,1
"bdb221550467a852a15b51c53d9b2407","ザ・クーリエ","ザ・マジックアワー",1,"0.5-0.6-dup",5481,2
"bdb3b1024363eca615d4c47cc900d653","エンド・オブ・カリフォルニア","Tレジェンド・オブ・ウォー",1,"0.5-0.6-dup",5481,2
"bdb6164568db2a5d9a1f94b980255418","リボルバー","スクリーム",1,"0.4-0.5-dup",17407,2
"bdb681aee2c3f22dc1548bd88deb447a","村中秀史の中級講座","及川拓馬の初級講座",1,"0.4-0.5-dup",17407,3
"bdbb29077b402f7e7cd51a30fd6e9eaf","金の亡者たち","働かざる者たち",1,"0.4-0.5-dup",17407,3
"bdbe07e7ab0edd59b3918b3dbfe2b3a5","沈黙の粛清","沈黙の復讐",1,"0.6-0.7-dup",1887,2
"bdbe6a492488dc72a2e09d195eadbd63","日本極道戦争第五章","極道の門第七部",1,"0.3-0.4-dup",97954,2
"bdc1068b1bcf0af0fa3612b0b5ca0219","オーシャンズ","プレデターズ",1,"0.3-0.4-dup",97954,3
"bdc5c03c74c39e6c545fcb7146da5f26","巨乳ライター密着レポート","クイーンブレイク・フリー",1,"0.3-0.4-dup",97954,3
"bdceb0594ff17d68745ac8022990041a","ヘンリー・ハグルモンスター","ゴーン・ガール",1,"0.3-0.4-dup",97954,3
"bdd5c7c749d5c8c901a43f4c6caafb4d","日本極道戦争第九章","極道の紋章第九章",1,"0.5-0.6-dup",5481,3
"bde1e506592d58d1f351b13d2605f957","パララックス・ビュー","ウィッシュ・ルーム",1,"0.3-0.4-dup",97954,1
"bde2af59d36144770690625923dd9746","劇場版ポケットモンスターDP幻影の覇者ゾロアーク","劇場版ポケットモンスターキミにきめた",2,"0.5-0.6-dup",5481,2
"bde5745f3aaeadd3e26ddc4a11bcc682","劇場","劇場霊",1,"0.8-0.9-dup",510,1
"bde5db285e3f4496b38b5e8e973c3586","ドラゴンロード","アウトランダー",1,"0.4-0.5-dup",17407,1
"bde7c3dafaf471f9e79f14275d36614a","オフショアレボリューションNEXT大阪湾のタチウオ初挑戦","オフショアレボリューションNEXT",3,"0.7-0.8-dup",750,1
"bdea3a003821534070b0fe8d946de948","マペット・ベビー","ペット・セメタリー",1,"0.5-0.6-dup",5481,3
"bdeabe222b15fc0bd3ea4fcc26e2b6d7","地球ドラマチック","トラック野郎望郷一番星",1,"0.3-0.4-dup",97954,3
"bdee859ebf1d6b18e54f231821b4722d","劇場版名探偵コナン紺青の拳","名探偵モンク",1,"0.4-0.5-dup",17407,2
"bdefd6148337dbf4a5d415e37696e398","ジャンヌ・ダーク","ジャングル・ブック",1,"0.5-0.6-dup",5481,2
"bdf392e20a3ad3f969237c4c8d8aa2b9","奄美アドベンチャージャーニー","アドベンチャー・オブ・アラジン",1,"0.5-0.6-dup",5481,2
"bdf3dcd2f48c29fdc4259f58a0fdcc23","仮面ライダー","劇場版仮面ライダーアマゾンズSeason覚醒",2,"0.4-0.5-dup",17407,2
"bdf7780c21e0f9bcbb9421432f9a8a41","デジモンフロンティア","コンスタンティン",1,"0.4-0.5-dup",17407,3
"bdf7e2306668934e2600bda7219b317d","とことんエギパラダイス和歌山県南紀の旅私デカイカ釣って魅せます","とことんエギパラダイス和歌山県串本の旅秋はシャローエリアを狙うなり",1,"0.5-0.6-dup",5481,3
"be03e1e3ce7cb786d3183a815581d8a7","スクール・デイズ","スカーフェイス",1,"0.4-0.5-dup",17407,2
"be0c7ead57aea1bb88d0fa49f6e6a624","サニー","ニュース",1,"0.5-0.6-dup",5481,3
"be13012a97c130fd52d713ef490eb851","ドラゴンロード","アドベンチャー・タイム",1,"0.3-0.4-dup",97954,1
"be159d67588743cdd2ec0b69cafa5c2b","ラプンツェルザ・シリーズ","ザ・ネゴシエーション",1,"0.3-0.4-dup",97954,1
"be1b6316ed3761001f93f9e645c5fb2b","七つの大罪クラブ生贄になった少女たち","魔界探偵ゴーゴリ暗黒の騎士と生け贄の美女たち",1,"0.3-0.4-dup",97954,2
"be1e65669b2a1a83a08122f27b74e447","世にもエロスな物語色香","世にも怪奇な物語",1,"0.6-0.7-dup",1887,2
"be1ed41430b8765f8d020776465cb399","沈黙の終焉","沈黙の戦艦",1,"0.6-0.7-dup",1887,1
"be1f8379324fb98cc1f3e70e5a1241b0","BLACKLAGOON","BLACKFOX",1,"0.6-0.7-dup",1887,3
"be228b035ae69f11e975209cd5c4087d","昭和残侠伝人斬り唐獅子","昭和残侠伝吼えろ唐獅子",2,"0.7-0.8-dup",750,2
"be2564ccdaeee9b01ea1a631b4f8b091","カラヴァッジオHDリマスター版","アルプスの少女ハイジHDリマスター版",1,"0.5-0.6-dup",5481,2
"be266edd0f8f04aa6f7883be10465a11","アパレル・デザイナー","プレデター",1,"0.4-0.5-dup",17407,3
"be27a885019bedcf46238b9af6dc2f98","ジョーズキング・オブ・モンスターズ","トーク・トゥ・ハー",1,"0.3-0.4-dup",97954,2
"be2aebe668e42a6309a1e0ea921fb482","ベン・イズ・バック","テイクバック",1,"0.5-0.6-dup",5481,2
"be2de601f1977eb393637263542d6ab6","オペレーション・ローグザ・ハント","グリーン・ゾーン",1,"0.4-0.5-dup",17407,2
"be2df8131d53ec08b37bade217e5802f","俺旅","翼旅",1,"0.5-0.6-dup",5481,1
"be2e2de685ba28a780bbe4e1ca93433c","ノー・ガンズ・ライフ","マイレージマイライフ",1,"0.4-0.5-dup",17407,1
"be301ea99127da3cf4bbf829c66ad7ff","ネイビーシールズ","ベイビーティース",1,"0.5-0.6-dup",5481,2
"be36ed3f08b953fecbedad40832fc8c9","ゴールデン・ジョブ","秘密結社鷹の爪ゴールデン・スペル",1,"0.4-0.5-dup",17407,1
"be37679d953ffb40bd061b498d9c2126","映画としまえん","うまよん",1,"0.3-0.4-dup",97954,3
"be3985856c4251d0e6b4ca9338a0c10e","沈黙の制裁","沈黙の鉄拳",1,"0.6-0.7-dup",1887,1
"be3dab0b6cff1911be5a82424d5c937d","三枚堂達也の中級講座第回","佐藤慎一の中級講座第回",1,"0.6-0.7-dup",1887,2
"be3f5826de53b742e84e0b74cab5c973","バスギャラリー","渓流ギャラリー",1,"0.7-0.8-dup",750,1
"be412903cfd0bd5b0afbe5cdd6c356e4","イップ・マン序章","イップ・マン葉問",1,"0.7-0.8-dup",750,1
"be4159e7ffc8a986105020cdf7c7310e","トータル・リコール","ボーン・スプレマシー",1,"0.3-0.4-dup",97954,3
"be4391b8c0d29fd0a65f16ccf8421479","ドクトル・ジバゴ","サイド・エフェクト",1,"0.3-0.4-dup",97954,2
"be44a3ff877a53a0513db87d662e1d57","劇場版ポケットモンスターセレビィ時を超えた遭遇","劇場版ポケットモンスター結晶塔の帝王エンテイ",2,"0.5-0.6-dup",5481,2
"be4858ea4d6bdf2c475d3fc42593d5a2","ラストレター","イップ・マン外伝マスターZ",1,"0.3-0.4-dup",97954,1
"be48e83de2cf0265f108947ac8e0b434","リミット","バットマンビギンズ",1,"0.3-0.4-dup",97954,2
"be4c2fb95f78ded25a53ef0b4e44910f","ネイビーシールズ","マネー・ショート華麗なる大逆転",1,"0.3-0.4-dup",97954,3
"be545b6a733861f1daac7a9c9f432a20","極道の紋章レジェンド第二章","極道の紋章第十六章",1,"0.6-0.7-dup",1887,1
"be568b6f24b24acee0ccd130cc22c195","仮面ライダーゴースト","仮面ライダー",2,"0.7-0.8-dup",750,1
"be571804eceed88d3e0d2f5c940ba560","トランスポーター","ストリートファイター",1,"0.4-0.5-dup",17407,2
"be5bf4dc3f54ab70906bd34fe50d6594","厳選棋譜解説イ・セドル引退碁No","厳選棋譜解説グランドチャンピオン戦No",1,"0.5-0.6-dup",5481,2
"be5bf5f0c0f952ff9a6746e761b686c9","第期竜星戦予選","第期竜王戦七番勝負第局日目",1,"0.4-0.5-dup",17407,1
